uri	english	language	translation
http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276	by-products and waste	et	kõrvalsaadused ja jäätmed
http://data.europa.eu/esco/skill/802e6973-3270-4cf0-86e4-a6835caf1ba6	project management methodology (PM²)	et	projektijuhtimise metoodika (PM²)
http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758	GDPR	et	isikuandmete kaitse üldmäärus
http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79	solar thermal energy systems for hot water and heating	et	päikese soojusenergia süsteemid vee soojendamiseks ja kütmiseks
http://data.europa.eu/esco/skill/2c6a9858-76a4-4c64-8854-1bc52abd65ba	macro-regional strategy	et	makropiirkondlik strateegia
http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e	food waste monitoring systems	et	toidujäätmete seiresüsteemid
http://data.europa.eu/esco/skill/df64a7cc-2e96-4304-95d3-56fe0ac2dd39	design thinking	et	disainerimõtlemine
http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272	operating systems	et	operatsioonisüsteemid
http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab	carpooling services	et	autojagamisteenused
http://data.europa.eu/esco/skill/63f9a5bc-f070-46a6-bea7-c6b9e9dbacc3	envelope systems for buildings	et	hoonete välispiirdesüsteemid
http://data.europa.eu/esco/skill/f3880260-ef21-401c-a64f-a96f21dc968a	last types	et	liistutüübid
http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb	agroforestry	et	agrometsandus
http://data.europa.eu/esco/skill/86f0bb12-6491-4be7-8306-c88900e91a63	green bonds	et	rohelised võlakirjad
http://data.europa.eu/esco/skill/88ec9e5e-8798-475d-81a3-dd5ea7e96215	qualitative risk analysis techniques	et	kvalitatiivse riskianalüüsi meetodid
http://data.europa.eu/esco/skill/c65ac31c-fdaf-4e87-beca-8ed952c3aa35	biogas energy production	et	biogaasist energia tootmine
http://data.europa.eu/esco/skill/d03dbfd1-0415-4a3a-8d2b-ff4dfff06bc8	reinsurance	et	edasikindlustus
http://data.europa.eu/esco/skill/9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb	solar absorption cooling system	et	päikeseenergial töötavad absorptsioonjahutussüsteemid
http://data.europa.eu/esco/skill/9aabb257-530a-4a38-83c8-35ca52caa954	rubber technology	et	kummitehnoloogia
http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869	evaluation theory and model	et	hindamisteooria ja -mudel
http://data.europa.eu/esco/skill/b01444aa-6f62-4b7d-ab30-4385a9148580	personal reflection techniques based on feedback	et	tagasisidel põhinevad eneseanalüüsi meetodid
http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940	integrated design	et	integreeritud projekteerimine
http://data.europa.eu/esco/skill/3d294b92-1024-48bc-999e-5c5d687659d9	development economics	et	arenguökonoomika
http://data.europa.eu/esco/skill/bdb4f02e-72d5-41ca-a662-0498dc3fb070	health technology assessment 	et	tervisetehnoloogia hindamine
http://data.europa.eu/esco/skill/0aabb61b-5382-490a-bf44-375858f9cd3e	types of tidal stream generators	et	tõusu-mõõnavooenergia generaatorite liigid
http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed	sustainable building materials	et	säästvad ehitusmaterjalid
http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146	Angular	et	Angular
http://data.europa.eu/esco/skill/aadf267e-08f0-4bf3-ae4a-f1670b8e9e5d	offshore renewable energy technologies	et	avamere taastuvenergia tehnoloogia
http://data.europa.eu/esco/skill/670f8eea-f25b-4c3f-97ef-a4729d4c63d6	smart contract	et	nutileping
http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd	combined heat and power generation	et	soojus- ja elektrienergia koostootmine
http://data.europa.eu/esco/skill/d846661e-04b8-4b30-8b6b-f3525799fd3a	community-led local development	et	kogukonna juhitud kohalik areng
http://data.europa.eu/esco/skill/8744f28f-59a9-45af-8ef6-6944cb5a1473	risk identification	et	riski kindlakstegemine
http://data.europa.eu/esco/skill/981616a1-2718-419c-b99f-53460cd873a8	European Structural and Investment Funds regulations	et	Euroopa struktuuri- ja investeerimisfondide määrused
http://data.europa.eu/esco/skill/ec4de8aa-9ba4-412b-832d-93361210eae3	marine technology	et	meretehnoloogia
http://data.europa.eu/esco/skill/79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6	smart grids systems	et	arukate võrkude süsteemid
http://data.europa.eu/esco/skill/ef3b0fe7-236f-4910-994a-5cf8f126cb9d	types of evaluation 	et	hindamise liigid
http://data.europa.eu/esco/skill/c6c1af60-9594-460c-a328-00f9ad292be0	coaching techniques	et	juhendamismeetodid
http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f	conservation agriculture	et	keskkonda säästev põllumajandus
http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77	integrated pest management	et	integreeritud taimekaitse
http://data.europa.eu/esco/skill/24ccd586-3c38-4f60-ac70-8f984ca13449	tanning process	et	nahaparkimise protsess
http://data.europa.eu/esco/skill/2bc626f8-32ce-4131-9f65-c52929d55a95	electric heating systems	et	elektriküttesüsteemid
http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88	energy saving potential of automated shift systems	et	automaatsete vahetussüsteemide energiasäästupotentsiaal
http://data.europa.eu/esco/skill/303c6ab0-21c3-4b09-ac77-d405936857d9	sustainable installation materials	et	säästvad paigaldusmaterjalid
http://data.europa.eu/esco/skill/b856655a-ee98-481f-a5a3-b0abc45f6ad5	molecular gastronomy 	et	molekulaargastronoomia
http://data.europa.eu/esco/skill/750f86d2-18be-4015-84b1-d4a26d9b2d88	online ads campaign techniques	et	veebireklaami kampaania meetodid
http://data.europa.eu/esco/skill/1fc03dc8-0ee0-4876-83ec-86e0bfcb3876	crowdfunding	et	ühisrahastamine
http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041	domotic systems	et	koduautomaatika süsteemid
http://data.europa.eu/esco/skill/79fc83a3-9c76-4e21-b766-2e9c0f8d31eb	patient safety theories	et	patsiendi ohutuse teooriad
http://data.europa.eu/esco/skill/906e5de0-f86d-4a10-a89b-30cee6a09adf	hoshin kanri strategic planning	et	Hoshin Kanri strateegiline planeerimine
http://data.europa.eu/esco/skill/3e37d714-4d65-416d-a138-46f7e2a98073	design heat pump installations	et	soojuspumbasüsteeme projekteerima
http://data.europa.eu/esco/skill/4da4587a-fd0b-4ca2-886c-c42a1562d432	design cloud networks	et	pilvevõrke projekteerima
http://data.europa.eu/esco/skill/3501ac95-4574-4420-92b7-67331e649462	manage multi frequency wireless signal distribution	et	mitut sagedust hõlmavat traadita signaalijaotust haldama
http://data.europa.eu/esco/skill/2eea3fd6-82ee-4334-8e36-62a0707cade1	design building air tightness	et	hoone õhupidavust projekteerima
http://data.europa.eu/esco/skill/3edfa33c-c644-4a9a-acd1-e82039daa663	promote the use of sustainable transport	et	säästva transpordi kasutamist edendama
http://data.europa.eu/esco/skill/4562497f-836c-415a-b5ce-4ec3b5766d09	propose alternative rubber compound ingredients	et	kummiühendite alternatiivseid koostisosi kavandama
http://data.europa.eu/esco/skill/4efb00d2-e8b3-4d13-8ab7-70bc7a0a8af9	investigate microclimates for buildings	et	hoonete mikrokliimat uurima
http://data.europa.eu/esco/skill/075228f2-d00d-4e24-9036-bccddbb9b414	balance hydraulics of hot water systems	et	soojaveesüsteemide hüdraulikat tasakaalustama
http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123	train staff to reduce food waste	et	toidu raiskamise vähendamiseks töötajaid koolitama
http://data.europa.eu/esco/skill/3c5b51d9-52c4-4f38-9c1b-3cdebe38120f	implement risk management in procurement	et	hangetes riskijuhtimist rakendama
http://data.europa.eu/esco/skill/21934d08-3535-4dc2-ae67-fde9fd21dc60	determine internal air quality parameters	et	siseõhu kvaliteedi näitajaid kindlaks määrama
http://data.europa.eu/esco/skill/3a519990-ae6c-4c8b-a827-2bf96d949940	manage conservation of natural and cultural heritage 	et	loodus- ja kultuuripärandit säilitama
http://data.europa.eu/esco/skill/06a4004d-ee47-44ff-ae2f-a038ba0c0256	perform a feasibility study on mini wind power	et	tuuleenergia väiketootmise kohta teostatavusuuringut tegema
http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1	plan migration to cloud	et	pilveteenuste kasutuselevõttu kavandama
http://data.europa.eu/esco/skill/171bfbed-3e72-4d27-b37e-4b4024221085	provide youth information counselling	et	noorte teavitamiseks nõustamist pakkuma
http://data.europa.eu/esco/skill/4e0ba879-1cf3-4260-822b-2c2e3cc5e269	install onshore wind energy systems	et	maismaa tuuleenergia süsteeme paigaldama
http://data.europa.eu/esco/skill/417d5c34-3261-4e88-a860-d0ac725965bf	collect real-time geolocation information	et	reaalajas asukohatuvastusega seotud teavet koguma
http://data.europa.eu/esco/skill/4238dbb8-2ada-43a6-b33b-f2eb98825b49	prepare the assessment of prior learning	et	varasemate õpingute hindamist ette valmistama
http://data.europa.eu/esco/skill/1e33acd6-4cdf-4daa-8704-5fb84b7e6137	prepare parts for post processing	et	osasid järeltöötlemiseks ette valmistama
http://data.europa.eu/esco/skill/0b370a54-aba5-438d-9b3f-5c739aa57496	fit low vision aids	et	vaegnägemise abivahendeid paigaldama
http://data.europa.eu/esco/skill/4b43cc79-90b1-4f23-a2ce-cb3ea341e6d1	advise on homologation procedure	et	homologeerimismenetluse kohta nõu andma
http://data.europa.eu/esco/skill/2307b2e5-433d-4168-b486-fddb2b5ce129	assess heating and cooling systems	et	kütte- ja jahutussüsteeme hindama
http://data.europa.eu/esco/skill/4df7a57a-9405-4995-8e02-4ca404832247	manage project changes	et	projekti muudatusi juhtima
http://data.europa.eu/esco/skill/3a699f1e-3803-4c1b-b6a8-6230cca92933	maintain additive manufacturing systems	et	kihtlisandustootmise süsteeme hooldama
http://data.europa.eu/esco/skill/23872ce8-ea42-44ac-9b00-ccc0dc407209	perform a feasibility study on electric heating	et	elektrikütte kohta teostatavusuuringut tegema
http://data.europa.eu/esco/skill/2b1f8e85-6693-47c0-a352-799ebfdfc8e4	create lasts for footwear	et	jalatsiliiste looma
http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728	increase the impact of science on policy and society 	et	poliitika mõjutamiseks teadmisi haldama
http://data.europa.eu/esco/skill/23d254ea-dfea-4e2e-b032-8f0ac7baa220	plan tanning finishing operations	et	nahaparkimise viimistlustoiminguid kavandama
http://data.europa.eu/esco/skill/1368c06f-202d-4776-8153-93aed512cc64	perform contract reporting and evaluation	et	lepingute kohta aruandeid koostama ja lepinguid hindama
http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8	design a solar absorption cooling system	et	päikeseenergial töötavat absorptsioonjahutussüsteemi projekteerima
http://data.europa.eu/esco/skill/12b5cc46-bf35-464c-ac7d-1bdbc23262f7	perform failure analysis of production process	et	tootmisprotsessi tõrkeanalüüsi tegema
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd	design interaction model	et	suhtlusmudelit kavandama
http://data.europa.eu/esco/skill/1cbeb169-76fe-4865-be00-6c7618c5fd9f	deliberate prior learning assessment results	et	eelneva õppe hindamise tulemusi kaaluma
http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	apply systemic design thinking	et	süsteemset disainimõtlemist rakendama
http://data.europa.eu/esco/skill/1fcce318-3212-487a-ac07-4941bc85060d	carry out project activities	et	projektitegevust ellu viima
http://data.europa.eu/esco/skill/4f499e02-2983-40c5-a493-c720e6b03b23	provide information on hydrogen	et	vesiniku kohta teavet andma
http://data.europa.eu/esco/skill/4720fc66-0202-4a4b-bbe8-129d908e5a15	prevent technical problems with media integration systems	et	meedia integreerimise süsteemide tehnilisi probleeme ennetama
http://data.europa.eu/esco/skill/01895f13-1989-4756-80d6-9b9ee19ddb32	perform a feasibility study for building management systems	et	hoonete juhtimissüsteemide kohta teostatavusuuringut tegema
http://data.europa.eu/esco/skill/30685aeb-512f-4517-adc8-63bdc1eefb8e	design a solar heating system	et	päikeseküttesüsteemi projekteerima
http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	influence public policies	et	avaliku sektori poliitikat mõjutama
http://data.europa.eu/esco/skill/0238dd62-d407-4a87-ae0c-e08cd7b4ea8d	manage documentation of prior learning assessments 	et	varasemate õpihinnangute dokumenteerimist haldama 
http://data.europa.eu/esco/skill/4e0a7f6e-b546-4cc6-9f8b-53e4fa31a426	design smart grids 	et	arukaid võrke projekteerima
http://data.europa.eu/esco/skill/1af2db15-2af9-44dd-9639-bf1fc69d4c34	manage relationships with stakeholders	et	sidusrühmadega sisseseatud suhteid haldama
http://data.europa.eu/esco/skill/04473991-161d-46db-8684-0d5ed6cb6c66	manage temporary ICT networks for live performance	et	elavesituse korral ajutisi IKT-võrke haldama
http://data.europa.eu/esco/skill/47a2917b-a771-4687-90fc-5562523cf4a6	use performance 3D visualisation techniques 	et	3D-visualiseerimistehnikaid kasutama
http://data.europa.eu/esco/skill/440d5784-52a5-4729-8b04-29f978bd896d	respond to incidents in cloud	et	pilvekeskkonnas esinevatele intsidentidele reageerima
http://data.europa.eu/esco/skill/2b6bc32d-c60d-435b-931f-79bd3404f8b9	use capturing systems for live performance	et	elavesituse korral salvestussüsteeme kasutama
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	perform dimensionality reduction	et	mõõtmeid vähendama
http://data.europa.eu/esco/skill/4754d9fe-dc3a-4f8f-8ea6-5dbcea3a21ca	develop computer vision system	et	raalnägemise süsteemi välja töötama
http://data.europa.eu/esco/skill/3dffcb35-26d4-4fee-8517-002f9e40508a	integrate biogas energy in buildings	et	hoonetes biogaasienergiat integreerima
http://data.europa.eu/esco/skill/3b4f2a64-9884-4f3d-8020-44dc95919a7c	design the insulation concept	et	isolatsiooniskeemi projekteerima
http://data.europa.eu/esco/skill/1177a1e9-213a-477b-b57c-364368c68b95	design power electronics	et	jõuelektroonikat projekteerima
http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35	perform a feasibility study on solar absorption cooling	et	päikeseenergial töötava absorptsioonjahutuse kohta teostatavusuuringut tegema
http://data.europa.eu/esco/skill/311832d1-1167-47c7-b613-fc64784ffeed	describe electric drive system	et	elektriajamiga süsteemi kirjeldama
http://data.europa.eu/esco/skill/3ecde258-d1c6-4d6a-bfa7-ec4c5e4fc700	develop green compounding solutions	et	keskkonnasäästlikke segulahuseid välja töötama
http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	evaluate research activities	et	teadustegevust hindama
http://data.europa.eu/esco/skill/0bb3792c-0a17-4e48-a8b3-5603bb12a660	provide nursing care in community settings 	et	kogukonnas õendusabi osutama
http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858	advise on fitted ventilation systems	et	paigaldatud ventilatsioonisüsteemide teemal nõustama
http://data.europa.eu/esco/skill/45bd49b2-2e24-4279-89a8-b5ae84e8acf2	fit contact lenses	et	kontaktläätsesid sobitama
http://data.europa.eu/esco/skill/395ace35-e463-4dc7-8181-c2dd43885107	perform a feasibility study on heat pumps	et	soojuspumpade kohta teostatavusuuringut tegema
http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1	perform a feasibility study on district heating and cooling.	et	kaugkütte ja -jahutuse kohta teostatavusuuringut tegema
http://data.europa.eu/esco/skill/16c2b3fb-3a41-4b0e-bb35-06e659917b02	conduct contact tracing interviews	et	inimest küsitlema temaga kokkupuutunute jälgimiseks
http://data.europa.eu/esco/skill/27ad6528-0914-4049-87c0-2f05791d0e2e	design a domotic system in buildings	et	hoonete koduautomaatika süsteemi projekteerima
http://data.europa.eu/esco/skill/27ddcef9-8522-4699-b0e6-2e2b10fd6d13	create a crowdfunding campaign	et	ühisrahastamise kampaaniat looma
http://data.europa.eu/esco/skill/08236fee-c405-4f30-8858-f10d7d5c94b7	operate media integration systems	et	meedia integreerimise süsteeme haldama
http://data.europa.eu/esco/skill/34bc01ed-dd78-49c7-bcfb-c17bb66688b5	test power electronics	et	jõuelektroonikat katsetama
http://data.europa.eu/esco/skill/0c8e6a83-8350-47b9-9619-ae8c796086b0	conduct training on monitoring and evaluation frameworks	et	järelevalve- ja hindamisraamistikke käsitlevat koolitust korraldama
http://data.europa.eu/esco/skill/4e61277c-5c6e-4a63-be5d-bfbe601b147c	advise on eligibility of expenditures	et	kulude rahastamiskõlblikkuse teemal nõustama
http://data.europa.eu/esco/skill/40cafbc8-07b8-432d-a9d3-f1cd7371af4b	perform image guidance in radiation therapy 	et	kiiritusravis kuvamisjuhiseid andma
http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32	do cloud refactoring	et	pilveteenusi ümber kujundama
http://data.europa.eu/esco/skill/29cd7e7b-215c-483a-b67a-6bdad0647de9	develop procurement strategy	et	hankestrateegiat välja töötama
http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e	design biomass installations	et	biomassikäitisi projekteerima
http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922	determine appropriate heating and cooling system 	et	sobivat kütte- ja jahutussüsteemi kindlaks määrama
